task,team,user,timestamp,elapsed_since_task_start_ms,correct_submission_time_ms,rank_video,rank_shot_margin_0,rank_shot_margin_5,category,type,value,additionals,teamFamily
vbse025,visione4,4,1668165130147,174936.0,,162.0,162.0,162.0,TEXT,jointEmbedding,a green park,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165133298,178087.0,,543.0,543.0,543.0,TEXT,LocalizedObjectAndColors,person,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165133298,178087.0,,543.0,543.0,543.0,TEXT,jointEmbedding,Aerial shot moving up a parking lot over the trees. a white car anda a black car,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165133298,178087.0,,543.0,543.0,543.0,TEXT, LocalizedObjectAndColors,0aperson 0bperson 1aperson 1bperson 2aperson 2bperson,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165162155,206944.0,,215.0,215.0,215.0,TEXT,jointEmbedding,Aerial shot moving up a parking lot over the trees. a white car anda a black car,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165162155,206944.0,,215.0,215.0,215.0,TEXT,jointEmbedding,a green hill,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165187089,231878.0,,2244.0,2244.0,2244.0,TEXT,LocalizedObjectAndColors,person,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165187089,231878.0,,2244.0,2244.0,2244.0,TEXT, LocalizedObjectAndColors,1aperson 1bperson 2aperson 2bperson 3aperson 3bperson,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165187089,231878.0,,2244.0,2244.0,2244.0,TEXT,jointEmbedding,a green hill,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165189190,233979.0,,inf,inf,inf,TEXT,LocalizedObjectAndColors,person person,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165189190,233979.0,,inf,inf,inf,TEXT, LocalizedObjectAndColors,1aperson 1bperson 2aperson 2bperson 3aperson 3bperson 0bperson 0cperson 0dperson 1bperson 1cperson 1dperson 2bperson 2cperson 2dperson,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165189190,233979.0,,inf,inf,inf,TEXT,jointEmbedding,a green hill,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165193656,238445.0,,323.0,323.0,323.0,TEXT,LocalizedObjectAndColors,person person car,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165193656,238445.0,,323.0,323.0,323.0,TEXT, LocalizedObjectAndColors,1aperson 1bperson 2aperson 2bperson 3aperson 3bperson 0bperson 0cperson 0dperson 1bperson 1cperson 1dperson 2bperson 2cperson 2dperson 2dcar 2ecar 3dcar 3ecar 4dcar 4ecar 5dcar 5ecar,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165193656,238445.0,,323.0,323.0,323.0,TEXT,jointEmbedding,a green hill,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165195644,240433.0,,123.0,123.0,123.0,TEXT,LocalizedObjectAndColors,person person car car,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165195644,240433.0,,123.0,123.0,123.0,TEXT, LocalizedObjectAndColors,1aperson 1bperson 2aperson 2bperson 3aperson 3bperson 0bperson 0cperson 0dperson 1bperson 1cperson 1dperson 2bperson 2cperson 2dperson 2dcar 2ecar 3dcar 3ecar 4dcar 4ecar 5dcar 5ecar 3bcar 3ccar 3dcar 4bcar 4ccar 4dcar 5bcar 5ccar 5dcar 6bcar 6ccar 6dcar,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165195644,240433.0,,123.0,123.0,123.0,TEXT,jointEmbedding,a green hill,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165215502,260291.0,,107.0,107.0,107.0,TEXT,LocalizedObjectAndColors,person person car car person,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165215502,260291.0,,107.0,107.0,107.0,TEXT, LocalizedObjectAndColors,1aperson 1bperson 2aperson 2bperson 3aperson 3bperson 0bperson 0cperson 0dperson 1bperson 1cperson 1dperson 2bperson 2cperson 2dperson 2dcar 2ecar 3dcar 3ecar 4dcar 4ecar 5dcar 5ecar 3bcar 3ccar 3dcar 4bcar 4ccar 4dcar 5bcar 5ccar 5dcar 6bcar 6ccar 6dcar 0eperson 0fperson 1eperson 1fperson 2eperson 2fperson,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165215502,260291.0,,107.0,107.0,107.0,TEXT,jointEmbedding,a green hill,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165217734,262523.0,,101.0,101.0,101.0,TEXT,LocalizedObjectAndColors,person person car car person person,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165217734,262523.0,,101.0,101.0,101.0,TEXT, LocalizedObjectAndColors,1aperson 1bperson 2aperson 2bperson 3aperson 3bperson 0bperson 0cperson 0dperson 1bperson 1cperson 1dperson 2bperson 2cperson 2dperson 2dcar 2ecar 3dcar 3ecar 4dcar 4ecar 5dcar 5ecar 3bcar 3ccar 3dcar 4bcar 4ccar 4dcar 5bcar 5ccar 5dcar 6bcar 6ccar 6dcar 0eperson 0fperson 1eperson 1fperson 2eperson 2fperson 3fperson 3gperson 4fperson 4gperson 5fperson 5gperson,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165217734,262523.0,,101.0,101.0,101.0,TEXT,jointEmbedding,a green hill,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165219708,264497.0,,91.0,91.0,91.0,TEXT,LocalizedObjectAndColors,person person car car person person person,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165219708,264497.0,,91.0,91.0,91.0,TEXT, LocalizedObjectAndColors,1aperson 1bperson 2aperson 2bperson 3aperson 3bperson 0bperson 0cperson 0dperson 1bperson 1cperson 1dperson 2bperson 2cperson 2dperson 2dcar 2ecar 3dcar 3ecar 4dcar 4ecar 5dcar 5ecar 3bcar 3ccar 3dcar 4bcar 4ccar 4dcar 5bcar 5ccar 5dcar 6bcar 6ccar 6dcar 0eperson 0fperson 1eperson 1fperson 2eperson 2fperson 3fperson 3gperson 4fperson 4gperson 5fperson 5gperson 3aperson 3bperson 4aperson 4bperson 5aperson 5bperson,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165219708,264497.0,,91.0,91.0,91.0,TEXT,jointEmbedding,a green hill,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165248410,293199.0,,2668.0,5025.0,5025.0,TEXT,LocalizedObjectAndColors,person person car car person person person,"{""subtype"":""classes"",""queryparameter"":""occur=and,simReorder=false""}",visione
vbse025,visione4,4,1668165248410,293199.0,,2668.0,5025.0,5025.0,TEXT, LocalizedObjectAndColors,1aperson 1bperson 2aperson 2bperson 3aperson 3bperson 0bperson 0cperson 0dperson 1bperson 1cperson 1dperson 2bperson 2cperson 2dperson 2dcar 2ecar 3dcar 3ecar 4dcar 4ecar 5dcar 5ecar 3bcar 3ccar 3dcar 4bcar 4ccar 4dcar 5bcar 5ccar 5dcar 6bcar 6ccar 6dcar 0eperson 0fperson 1eperson 1fperson 2eperson 2fperson 3fperson 3gperson 4fperson 4gperson 5fperson 5gperson 3aperson 3bperson 4aperson 4bperson 5aperson 5bperson,"{""subtype"":""position"",""queryparameter"":""occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165370815,6559.0,,236.0,447.0,447.0,TEXT,jointEmbedding,A man ski touring an pulling a red sledge.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165451829,87573.0,,109.0,381.0,381.0,TEXT,LocalizedObjectAndColors,red,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165451829,87573.0,,109.0,381.0,381.0,TEXT,jointEmbedding,A man ski touring an pulling a red sledge.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165451829,87573.0,,109.0,381.0,381.0,TEXT, LocalizedObjectAndColors,3cred 3dred 4cred 4dred 5cred 5dred,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165468810,104554.0,,inf,inf,inf,TEXT,LocalizedObjectAndColors,red,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165468810,104554.0,,inf,inf,inf,TEXT,jointEmbedding,A man ski touring an pulling a red sledge.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165468810,104554.0,,inf,inf,inf,TEXT, LocalizedObjectAndColors,3cred 3dred 4cred 4dred 5cred 5dred,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165468810,104554.0,,inf,inf,inf,TEXT,jointEmbedding,a sunset,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165480735,116479.0,,85.0,inf,inf,TEXT,LocalizedObjectAndColors,red,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165480735,116479.0,,85.0,inf,inf,TEXT,jointEmbedding,A man ski touring an pulling a red sledge.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165480735,116479.0,,85.0,inf,inf,TEXT, LocalizedObjectAndColors,3cred 3dred 4cred 4dred 5cred 5dred,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165480735,116479.0,,85.0,inf,inf,TEXT,jointEmbedding,a sunlight,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165492611,128355.0,,15.0,inf,inf,TEXT,jointEmbedding,A man ski touring an pulling a red sledge.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165492611,128355.0,,15.0,inf,inf,TEXT,jointEmbedding,a sunlight,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165521607,157351.0,,9.0,inf,inf,TEXT,jointEmbedding,a red sledge on snow,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165521607,157351.0,,9.0,inf,inf,TEXT,jointEmbedding,a sunlight,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165539855,175599.0,,228.0,443.0,441.0,TEXT,jointEmbedding,a red sledge on snow,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165589808,225552.0,,30.0,30.0,30.0,TEXT,LocalizedObjectAndColors,person,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165589808,225552.0,,30.0,30.0,30.0,TEXT,jointEmbedding,a red sledge on snow,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165589808,225552.0,,30.0,30.0,30.0,TEXT, LocalizedObjectAndColors,1fperson 1gperson 2fperson 2gperson 3fperson 3gperson 4fperson 4gperson,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165601015,236759.0,,27.0,27.0,27.0,TEXT,LocalizedObjectAndColors,person  -person2,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165601015,236759.0,,27.0,27.0,27.0,TEXT,jointEmbedding,a red sledge on snow,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione4,4,1668165601015,236759.0,,27.0,27.0,27.0,TEXT, LocalizedObjectAndColors,1fperson 1gperson 2fperson 2gperson 3fperson 3gperson 4fperson 4gperson,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse028,visione4,4,1668165751671,6937.0,137061.0,138.0,751.0,751.0,TEXT,jointEmbedding,View from a car driving cross country and through a dirty side window.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse028,visione4,4,1668165768890,24156.0,137061.0,1.0,25.0,25.0,Image,globalFeatures,12309/12309_351.jpg,"{""subtype"":""sematic similarity (tern)"",""queryparameter"":""simReorder=false""}",visione
vbse028,visione4,4,1668165786092,41358.0,137061.0,138.0,751.0,751.0,TEXT,jointEmbedding,View from a car driving cross country and through a dirty side window.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse029,visione4,4,1668166055629,7144.0,52441.0,5.0,5.0,5.0,TEXT,jointEmbedding,Bride getting dressed by three women in front of a mirror.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse030,visione4,4,1668166384175,7132.0,39750.0,4.0,42.0,42.0,TEXT,jointEmbedding,View of two bridges in Venice from the water.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170071041,5718.0,220169.0,inf,inf,inf,TEXT,LocalizedObjectAndColors,"* -Close-ups -of -drum -and -guitar -playing, -and -shots -of -people -standing -by -the -bushes.","{""subtype"":""classes"",""queryparameter"":""occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170120058,54735.0,220169.0,inf,inf,inf,TEXT,LocalizedObjectAndColors,"* -Close-ups -of -drum -and -guitar -playing, -and -shots -of -people -standing -by -the -bushes.","{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170120058,54735.0,220169.0,inf,inf,inf,TEXT,jointEmbedding,a black man,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170140490,75167.0,220169.0,inf,inf,inf,TEXT,LocalizedObjectAndColors,"* -Close-ups -of -drum -and -guitar -playing, -and -shots -of -people -standing -by -the -bushes.","{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170140490,75167.0,220169.0,inf,inf,inf,TEXT,LocalizedObjectAndColors,green,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170140490,75167.0,220169.0,inf,inf,inf,TEXT, LocalizedObjectAndColors,1agreen 1bgreen 2agreen 2bgreen 3agreen 3bgreen,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170147159,81836.0,220169.0,inf,inf,inf,TEXT,LocalizedObjectAndColors,"* -Close-ups -of -drum -and -guitar -playing, -and -shots -of -people -standing -by -the -bushes.","{""subtype"":""classes"",""queryparameter"":""occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170154971,89648.0,220169.0,inf,inf,inf,TEXT,LocalizedObjectAndColors,"* -Close-ups -of -drum -and -a -white -guitar -playing, -and -shots -of -people -standing -by -the -bushes.","{""subtype"":""classes"",""queryparameter"":""occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170170576,105253.0,220169.0,inf,inf,inf,TEXT,LocalizedObjectAndColors,"* -Close-ups -of -drum -and -a -white -guitar -playing, -and -shots -of -people -standing -by -the -bushes.","{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170170576,105253.0,220169.0,inf,inf,inf,TEXT,jointEmbedding,a drum,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170185873,120550.0,220169.0,inf,inf,inf,TEXT,LocalizedObjectAndColors,"* -Close-ups -of -drum -and -a -white -guitar -playing, -and -shots -of -people -standing -by -the -bushes.","{""subtype"":""classes"",""queryparameter"":""occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170189729,124406.0,220169.0,423.0,423.0,423.0,TEXT,LocalizedObjectAndColors,"guitar_(musical_instrument)  -Close-ups -of -drum -and -a -white -guitar -playing, -and -shots -of -people -standing -by -the -bushes.","{""subtype"":""classes"",""queryparameter"":""occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170189729,124406.0,220169.0,423.0,423.0,423.0,TEXT, LocalizedObjectAndColors,2cguitar_(musical_instrument) 2dguitar_(musical_instrument) 2eguitar_(musical_instrument) 2fguitar_(musical_instrument) 3cguitar_(musical_instrument) 3dguitar_(musical_instrument) 3eguitar_(musical_instrument) 3fguitar_(musical_instrument) 4cguitar_(musical_instrument) 4dguitar_(musical_instrument) 4eguitar_(musical_instrument) 4fguitar_(musical_instrument),"{""subtype"":""position"",""queryparameter"":""occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170202947,137624.0,220169.0,inf,inf,inf,TEXT,LocalizedObjectAndColors,"* -Close-ups -of -drum -and -a -white -guitar -playing, -and -shots -of -people -standing -by -the -bushes.","{""subtype"":""classes"",""queryparameter"":""occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170209976,144653.0,220169.0,inf,inf,inf,TEXT,LocalizedObjectAndColors,"* -Close-ups -of -drum -and -a -white -guitar -playing,","{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170209976,144653.0,220169.0,inf,inf,inf,TEXT,jointEmbedding,shots of people standing by the bushes.,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170223228,157905.0,220169.0,inf,inf,inf,TEXT,LocalizedObjectAndColors,"* -Close-ups -of -drum -and -a -white -guitar -playing,","{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170223228,157905.0,220169.0,inf,inf,inf,TEXT,jointEmbedding,shots of people standing by the bushes.,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170226428,161105.0,220169.0,286.0,inf,inf,TEXT,LocalizedObjectAndColors,"guitar_(musical_instrument)  -Close-ups -of -drum -and -a -white -guitar -playing,","{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170226428,161105.0,220169.0,286.0,inf,inf,TEXT, LocalizedObjectAndColors,1bguitar_(musical_instrument) 1cguitar_(musical_instrument) 1dguitar_(musical_instrument) 1eguitar_(musical_instrument) 2bguitar_(musical_instrument) 2cguitar_(musical_instrument) 2dguitar_(musical_instrument) 2eguitar_(musical_instrument) 3bguitar_(musical_instrument) 3cguitar_(musical_instrument) 3dguitar_(musical_instrument) 3eguitar_(musical_instrument) 4bguitar_(musical_instrument) 4cguitar_(musical_instrument) 4dguitar_(musical_instrument) 4eguitar_(musical_instrument),"{""subtype"":""position"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170226428,161105.0,220169.0,286.0,inf,inf,TEXT,jointEmbedding,shots of people standing by the bushes.,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170258121,192798.0,220169.0,7.0,9.0,9.0,TEXT,LocalizedObjectAndColors,"guitar_(musical_instrument)  -Close-ups -of -drum -and -a -white -guitar -playing,","{""subtype"":""classes"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170258121,192798.0,220169.0,7.0,9.0,9.0,TEXT, LocalizedObjectAndColors,1bguitar_(musical_instrument) 1cguitar_(musical_instrument) 1dguitar_(musical_instrument) 1eguitar_(musical_instrument) 2bguitar_(musical_instrument) 2cguitar_(musical_instrument) 2dguitar_(musical_instrument) 2eguitar_(musical_instrument) 3bguitar_(musical_instrument) 3cguitar_(musical_instrument) 3dguitar_(musical_instrument) 3eguitar_(musical_instrument) 4bguitar_(musical_instrument) 4cguitar_(musical_instrument) 4dguitar_(musical_instrument) 4eguitar_(musical_instrument),"{""subtype"":""position"",""queryparameter"":""Temporal_query1, occur=and,simReorder=false""}",visione
vbse031,visione4,4,1668170258121,192798.0,220169.0,7.0,9.0,9.0,TEXT,jointEmbedding,a balck man,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse032,visione4,4,1668170416872,5350.0,42708.0,16.0,529.0,529.0,TEXT,jointEmbedding,A person interacting with a sound-effects keyboard.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668170951305,6059.0,230614.0,949.0,949.0,949.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171004511,59265.0,230614.0,inf,inf,inf,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171004511,59265.0,230614.0,inf,inf,inf,TEXT,jointEmbedding,a yellow flashlifht,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171016686,71440.0,230614.0,inf,inf,inf,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171016686,71440.0,230614.0,inf,inf,inf,TEXT,jointEmbedding,a yellow flashlight,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171051229,105983.0,230614.0,488.0,488.0,488.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171051229,105983.0,230614.0,488.0,488.0,488.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171081371,136125.0,230614.0,541.0,541.0,541.0,TEXT,jointEmbedding,ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171111062,165816.0,230614.0,178.0,885.0,178.0,TEXT,jointEmbedding,ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171111062,165816.0,230614.0,178.0,885.0,178.0,TEXT,LocalizedObjectAndColors,yellow,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171111062,165816.0,230614.0,178.0,885.0,178.0,TEXT, LocalizedObjectAndColors,2cyellow 2dyellow 3cyellow 3dyellow 4cyellow 4dyellow,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171115912,170666.0,230614.0,inf,inf,inf,TEXT,jointEmbedding,ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171115912,170666.0,230614.0,inf,inf,inf,TEXT,LocalizedObjectAndColors,yellow white,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171115912,170666.0,230614.0,inf,inf,inf,TEXT, LocalizedObjectAndColors,2cyellow 2dyellow 3cyellow 3dyellow 4cyellow 4dyellow 1dwhite 1ewhite 2dwhite 2ewhite 3dwhite 3ewhite 4dwhite 4ewhite,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171141205,195959.0,230614.0,180.0,180.0,180.0,TEXT,jointEmbedding,ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171141205,195959.0,230614.0,180.0,180.0,180.0,TEXT,LocalizedObjectAndColors,yellow white,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171141205,195959.0,230614.0,180.0,180.0,180.0,TEXT,jointEmbedding,a flashlight,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171141205,195959.0,230614.0,180.0,180.0,180.0,TEXT, LocalizedObjectAndColors,2cyellow 2dyellow 3cyellow 3dyellow 4cyellow 4dyellow 1dwhite 1ewhite 2dwhite 2ewhite 3dwhite 3ewhite 4dwhite 4ewhite,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171146886,201640.0,230614.0,inf,inf,inf,TEXT,jointEmbedding,ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione4,4,1668171146886,201640.0,230614.0,inf,inf,inf,TEXT,jointEmbedding,a flashlight,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
