task,team,user,timestamp,elapsed_since_task_start_ms,correct_submission_time_ms,rank_video,rank_shot_margin_0,rank_shot_margin_5,category,type,value,additionals,teamFamily
vbse025,visione2,2,1668165228239,273028.0,,1152.0,1152.0,1152.0,TEXT,jointEmbedding,aerial shot over trees,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165228239,273028.0,,1152.0,1152.0,1152.0,TEXT, LocalizedObjectAndColors,0cblue 0dblue 0eblue 1cblue 1dblue 1eblue 4cgreen 4dgreen 4egreen 5cgreen 5dgreen 5egreen 6cgreen 6dgreen 6egreen,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165244136,288925.0,,2213.0,2214.0,2214.0,TEXT,LocalizedObjectAndColors,grey  -car5,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165244136,288925.0,,2213.0,2214.0,2214.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent, zooming out","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165244136,288925.0,,2213.0,2214.0,2214.0,TEXT, LocalizedObjectAndColors,4dgrey 4egrey 5dgrey 5egrey 6dgrey 6egrey,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165244136,288925.0,,2213.0,2214.0,2214.0,TEXT,LocalizedObjectAndColors,blue green,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165244136,288925.0,,2213.0,2214.0,2214.0,TEXT,jointEmbedding,aerial shot over trees,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165244136,288925.0,,2213.0,2214.0,2214.0,TEXT, LocalizedObjectAndColors,0cblue 0dblue 0eblue 1cblue 1dblue 1eblue 4cgreen 4dgreen 4egreen 5cgreen 5dgreen 5egreen 6cgreen 6dgreen 6egreen,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165249262,294051.0,,78.0,887.0,887.0,TEXT,LocalizedObjectAndColors,grey,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165249262,294051.0,,78.0,887.0,887.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent, zooming out","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165249262,294051.0,,78.0,887.0,887.0,TEXT, LocalizedObjectAndColors,4dgrey 4egrey 5dgrey 5egrey 6dgrey 6egrey,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165249262,294051.0,,78.0,887.0,887.0,TEXT,LocalizedObjectAndColors,blue green,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165249262,294051.0,,78.0,887.0,887.0,TEXT,jointEmbedding,aerial shot over trees,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165249262,294051.0,,78.0,887.0,887.0,TEXT, LocalizedObjectAndColors,0cblue 0dblue 0eblue 1cblue 1dblue 1eblue 4cgreen 4dgreen 4egreen 5cgreen 5dgreen 5egreen 6cgreen 6dgreen 6egreen,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165249662,294451.0,,72.0,932.0,932.0,TEXT,LocalizedObjectAndColors,grey,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165249662,294451.0,,72.0,932.0,932.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent, zooming out","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165249662,294451.0,,72.0,932.0,932.0,TEXT, LocalizedObjectAndColors,4dgrey 4egrey 5dgrey 5egrey 6dgrey 6egrey,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165249662,294451.0,,72.0,932.0,932.0,TEXT,LocalizedObjectAndColors,blue green,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165249662,294451.0,,72.0,932.0,932.0,TEXT,jointEmbedding,aerial shot over trees,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165249662,294451.0,,72.0,932.0,932.0,TEXT, LocalizedObjectAndColors,0cblue 0dblue 0eblue 1cblue 1dblue 1eblue 4cgreen 4dgreen 4egreen 5cgreen 5dgreen 5egreen 6cgreen 6dgreen 6egreen,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165250513,295302.0,,72.0,903.0,903.0,TEXT,LocalizedObjectAndColors,grey,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165250513,295302.0,,72.0,903.0,903.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent, zooming out","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165250513,295302.0,,72.0,903.0,903.0,TEXT, LocalizedObjectAndColors,4dgrey 4egrey 5dgrey 5egrey 6dgrey 6egrey,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165250513,295302.0,,72.0,903.0,903.0,TEXT,LocalizedObjectAndColors,blue green,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165250513,295302.0,,72.0,903.0,903.0,TEXT,jointEmbedding,aerial shot over trees,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165250513,295302.0,,72.0,903.0,903.0,TEXT, LocalizedObjectAndColors,0cblue 0dblue 0eblue 1cblue 1dblue 1eblue 4cgreen 4dgreen 4egreen 5cgreen 5dgreen 5egreen 6cgreen 6dgreen 6egreen,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165250701,295490.0,,89.0,582.0,582.0,TEXT,LocalizedObjectAndColors,grey,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165250701,295490.0,,89.0,582.0,582.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent, zooming out","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165250701,295490.0,,89.0,582.0,582.0,TEXT, LocalizedObjectAndColors,4dgrey 4egrey 5dgrey 5egrey 6dgrey 6egrey,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165250701,295490.0,,89.0,582.0,582.0,TEXT,LocalizedObjectAndColors,blue green,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165250701,295490.0,,89.0,582.0,582.0,TEXT,jointEmbedding,aerial shot over trees,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165250701,295490.0,,89.0,582.0,582.0,TEXT, LocalizedObjectAndColors,0cblue 0dblue 0eblue 1cblue 1dblue 1eblue 4cgreen 4dgreen 4egreen 5cgreen 5dgreen 5egreen 6cgreen 6dgreen 6egreen,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165251157,295946.0,,72.0,903.0,903.0,TEXT,LocalizedObjectAndColors,grey,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165251157,295946.0,,72.0,903.0,903.0,TEXT,jointEmbedding,"aerial shot over trees, with a white car and black cars and a blue tent, zooming out","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165251157,295946.0,,72.0,903.0,903.0,TEXT, LocalizedObjectAndColors,4dgrey 4egrey 5dgrey 5egrey 6dgrey 6egrey,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165251157,295946.0,,72.0,903.0,903.0,TEXT,LocalizedObjectAndColors,blue green,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165251157,295946.0,,72.0,903.0,903.0,TEXT,jointEmbedding,aerial shot over trees,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse025,visione2,2,1668165251157,295946.0,,72.0,903.0,903.0,TEXT, LocalizedObjectAndColors,0cblue 0dblue 0eblue 1cblue 1dblue 1eblue 4cgreen 4dgreen 4egreen 5cgreen 5dgreen 5egreen 6cgreen 6dgreen 6egreen,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione2,2,1668165368933,4677.0,,236.0,447.0,447.0,TEXT,jointEmbedding,A man ski touring an pulling a red sledge.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione2,2,1668165509383,145127.0,,116.0,472.0,472.0,TEXT,LocalizedObjectAndColors,blue,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione2,2,1668165509383,145127.0,,116.0,472.0,472.0,TEXT,jointEmbedding,A man ski touring an pulling a red sledge.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione2,2,1668165509383,145127.0,,116.0,472.0,472.0,TEXT, LocalizedObjectAndColors,0ablue 0bblue 1ablue 1bblue,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione2,2,1668165581581,217325.0,,219.0,753.0,220.0,TEXT,LocalizedObjectAndColors,blue,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione2,2,1668165581581,217325.0,,219.0,753.0,220.0,TEXT,jointEmbedding,a shot of the sun in the mountain,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione2,2,1668165581581,217325.0,,219.0,753.0,220.0,TEXT, LocalizedObjectAndColors,0ablue 0bblue 1ablue 1bblue,"{""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse026,visione2,2,1668165581581,217325.0,,219.0,753.0,220.0,TEXT,jointEmbedding,A man ski touring an pulling a red sledge.,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse028,visione2,2,1668165750654,5920.0,71730.0,138.0,751.0,751.0,TEXT,jointEmbedding,View from a car driving cross country and through a dirty side window.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse029,visione2,2,1668166054913,6428.0,78396.0,5.0,5.0,5.0,TEXT,jointEmbedding,Bride getting dressed by three women in front of a mirror.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse029,visione2,2,1668166111917,63432.0,78396.0,7.0,7.0,7.0,TEXT,LocalizedObjectAndColors,* -woman4,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse029,visione2,2,1668166111917,63432.0,78396.0,7.0,7.0,7.0,TEXT,jointEmbedding,Bride getting dressed by three women in front of a mirror.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse029,visione2,2,1668166117516,69031.0,78396.0,5.0,5.0,5.0,TEXT,jointEmbedding,Bride getting dressed by three women in front of a mirror.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse029,visione2,2,1668166117920,69435.0,78396.0,5.0,5.0,5.0,TEXT,jointEmbedding,Bride getting dressed by three women in front of a mirror.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse030,visione2,2,1668166382299,5256.0,54399.0,4.0,42.0,42.0,TEXT,jointEmbedding,View of two bridges in Venice from the water.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170071526,6203.0,,1304.0,4705.0,4705.0,TEXT,jointEmbedding,"Close-ups of drum and guitar playing, and shots of people standing by the bushes.","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170123328,58005.0,,12.0,120.0,120.0,TEXT,jointEmbedding,black man playing a white guitar,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170130385,65062.0,,134.0,134.0,134.0,TEXT,jointEmbedding,black man playing a white guitar in the bushes,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170165811,100488.0,,27.0,155.0,155.0,TEXT,jointEmbedding,closeup of a black man playing a white guitar in the bushes,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170188993,123670.0,,18.0,31.0,31.0,TEXT,jointEmbedding,closeup of a black man playing a white guitar in the bushes,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170188993,123670.0,,18.0,31.0,31.0,TEXT,jointEmbedding,a black man in a red shirt,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170208941,143618.0,,1.0,26.0,1.0,TEXT,jointEmbedding,closeup of a black man playing a white guitar in the bushes,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170208941,143618.0,,1.0,26.0,1.0,TEXT,jointEmbedding,a black man in a red shirt and black trousers,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170231942,166619.0,,inf,inf,inf,TEXT,jointEmbedding,a black man in a red shirt and black trousers,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170231942,166619.0,,inf,inf,inf,TEXT,jointEmbedding,drums,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170251312,185989.0,,inf,inf,inf,TEXT,jointEmbedding,a black man in a red shirt and black trousers with bushes behind,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170251312,185989.0,,inf,inf,inf,TEXT,jointEmbedding,drums,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170256636,191313.0,,684.0,1253.0,1253.0,TEXT,jointEmbedding,a black man in a red shirt and black trousers with bushes behind,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170275483,210160.0,,684.0,1253.0,1253.0,TEXT,jointEmbedding,a black man in a red shirt and black trousers with bushes behind,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170277885,212562.0,,9.0,13.0,13.0,TEXT,jointEmbedding,a black man in a red shirt and black trousers with bushes behind,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170277885,212562.0,,9.0,13.0,13.0,TEXT,LocalizedObjectAndColors,musical_instrument,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170277885,212562.0,,9.0,13.0,13.0,TEXT, LocalizedObjectAndColors,1cmusical_instrument 1dmusical_instrument 2cmusical_instrument 2dmusical_instrument 3cmusical_instrument 3dmusical_instrument,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170315503,250180.0,,37.0,37.0,37.0,TEXT,jointEmbedding,"Close-ups of drum and guitar playing, and shots of people standing by the bushes.","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170315503,250180.0,,37.0,37.0,37.0,TEXT,LocalizedObjectAndColors,musical_instrument,"{""subtype"":""classes"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170315503,250180.0,,37.0,37.0,37.0,TEXT,jointEmbedding,a black man with red shirt,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170315503,250180.0,,37.0,37.0,37.0,TEXT, LocalizedObjectAndColors,1cmusical_instrument 1dmusical_instrument 2cmusical_instrument 2dmusical_instrument 3cmusical_instrument 3dmusical_instrument,"{""subtype"":""position"",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170315655,250332.0,,70.0,70.0,70.0,TEXT,jointEmbedding,"Close-ups of drum and guitar playing, and shots of people standing by the bushes.","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170315655,250332.0,,70.0,70.0,70.0,TEXT,jointEmbedding,a black man with red shirt,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170326366,261043.0,,70.0,70.0,70.0,TEXT,jointEmbedding,"Close-ups of drum and guitar playing, and shots of people standing by the bushes.","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170326366,261043.0,,70.0,70.0,70.0,TEXT,jointEmbedding,a black man with red shirt,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170358067,292744.0,,9.0,23.0,23.0,TEXT,jointEmbedding,"Close-ups of drum and guitar playing, and shots of people standing by the bushes.","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse031,visione2,2,1668170358067,292744.0,,9.0,23.0,23.0,TEXT,jointEmbedding,closeup of a black man,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse032,visione2,2,1668170416804,5282.0,33333.0,16.0,530.0,529.0,TEXT,jointEmbedding,A person interacting with a sound-effects keyboard.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668170950949,5703.0,,949.0,949.0,949.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668170974772,29526.0,,413.0,413.0,413.0,TEXT,LocalizedObjectAndColors,orange,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668170974772,29526.0,,413.0,413.0,413.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668170974772,29526.0,,413.0,413.0,413.0,TEXT, LocalizedObjectAndColors,0aorange 0borange 0corange 0dorange 0eorange 0forange 0gorange 1aorange 1borange 1corange 1dorange 1eorange 1forange 1gorange 2aorange 2borange 2corange 2dorange 2eorange 2forange 2gorange 3aorange 3borange 3corange 3dorange 3eorange 3forange 3gorange 4aorange 4borange 4corange 4dorange 4eorange 4forange 4gorange 5aorange 5borange 5corange 5dorange 5eorange 5forange 5gorange 6aorange 6borange 6corange 6dorange 6eorange 6forange 6gorange,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668170976589,31343.0,,949.0,949.0,949.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171014594,69348.0,,inf,inf,inf,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171014594,69348.0,,inf,inf,inf,TEXT,jointEmbedding,squared patch transition,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171021193,75947.0,,949.0,949.0,949.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171048903,103657.0,,181.0,181.0,181.0,TEXT,LocalizedObjectAndColors,black,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171048903,103657.0,,181.0,181.0,181.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171048903,103657.0,,181.0,181.0,181.0,TEXT, LocalizedObjectAndColors,0ablack 1ablack 2ablack 3ablack 4ablack 5ablack 6ablack,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171052850,107604.0,,348.0,348.0,348.0,TEXT,LocalizedObjectAndColors,black black,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171052850,107604.0,,348.0,348.0,348.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171052850,107604.0,,348.0,348.0,348.0,TEXT, LocalizedObjectAndColors,0ablack 1ablack 2ablack 3ablack 4ablack 5ablack 6ablack 0fblack 0gblack 1fblack 1gblack,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171076256,131010.0,,1625.0,1656.0,1656.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings and black bar on the side,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171079253,134007.0,,1671.0,1702.0,1702.0,TEXT,LocalizedObjectAndColors,black black,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171079253,134007.0,,1671.0,1702.0,1702.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings and black bar on the side,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171079253,134007.0,,1671.0,1702.0,1702.0,TEXT, LocalizedObjectAndColors,0ablack 1ablack 2ablack 3ablack 4ablack 5ablack 6ablack 0gblack 1gblack 2gblack 3gblack 4gblack 5gblack 6gblack,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171082249,137003.0,,2727.0,2776.0,2776.0,TEXT,LocalizedObjectAndColors,black,"{""subtype"":""classes"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171082249,137003.0,,2727.0,2776.0,2776.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings and black bar on the side,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171082249,137003.0,,2727.0,2776.0,2776.0,TEXT, LocalizedObjectAndColors,0gblack 1gblack 2gblack 3gblack 4gblack 5gblack 6gblack,"{""subtype"":""position"",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171096744,151498.0,,947.0,947.0,947.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171106165,160919.0,,inf,inf,inf,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171106165,160919.0,,inf,inf,inf,TEXT,jointEmbedding,squared patch transition,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171109708,164462.0,,inf,inf,inf,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171109708,164462.0,,inf,inf,inf,TEXT,jointEmbedding,a fire,"{""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171118279,173033.0,,947.0,947.0,947.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171119946,174700.0,,947.0,947.0,947.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171173307,228061.0,,562.0,562.0,562.0,TEXT,jointEmbedding,ochre rocks with curvy carvings,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
vbse033,visione2,2,1668171198396,253150.0,,949.0,949.0,949.0,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}",visione
