task,team,user,timestamp,elapsed_since_task_start_ms,correct_submission_time_ms,rank_video,rank_shot_margin_0,rank_shot_margin_5,max_rank,category,type,value,additionals,teamFamily
vbse044,cvhunter1,1,1668173818755,5385.0,63903.0,325.0,587.0,441.0,10000.0,TEXT,JointEmbedding,CLIP: A shark swimming at the sea floor.,{},cvhunter
vbse044,cvhunter1,1,1668173819576,6206.0,63903.0,325.0,587.0,441.0,10000.0,TEXT,JointEmbedding,CLIP: A shark swimming at the sea floor.,{},cvhunter
vbse045,cvhunter1,1,1668174102948,5973.0,298241.0,42.0,1365.0,1365.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree with lots of leaves on the ground.,{},cvhunter
vbse045,cvhunter1,1,1668174103775,6800.0,298241.0,42.0,1365.0,1365.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree with lots of leaves on the ground.,{},cvhunter
vbse045,cvhunter1,1,1668174153737,56762.0,298241.0,8.0,1508.0,1508.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree with lots of leaves on the ground and wall in the background,{},cvhunter
vbse045,cvhunter1,1,1668174154546,57571.0,298241.0,8.0,1508.0,1508.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree with lots of leaves on the ground and wall in the background,{},cvhunter
vbse045,cvhunter1,1,1668174177226,80251.0,298241.0,12.0,1643.0,1643.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree with lots of leaves on the ground and wall in the background on the left,{},cvhunter
vbse045,cvhunter1,1,1668174178049,81074.0,298241.0,12.0,1643.0,1643.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree with lots of leaves on the ground and wall in the background on the left,{},cvhunter
vbse045,cvhunter1,1,1668174188165,91190.0,298241.0,42.0,1260.0,1260.0,10000.0,TEXT,JointEmbedding,CLIP: large old tree with lots of leaves on the ground and wall in the background on the left,{},cvhunter
vbse045,cvhunter1,1,1668174189022,92047.0,298241.0,42.0,1260.0,1260.0,10000.0,TEXT,JointEmbedding,CLIP: large old tree with lots of leaves on the ground and wall in the background on the left,{},cvhunter
vbse045,cvhunter1,1,1668174213423,116448.0,298241.0,42.0,1651.0,1651.0,10000.0,TEXT,JointEmbedding,CLIP: large old tree on the right with leaves on the ground and wall in the background on the left,{},cvhunter
vbse045,cvhunter1,1,1668174214390,117415.0,298241.0,42.0,1651.0,1651.0,10000.0,TEXT,JointEmbedding,CLIP: large old tree on the right with leaves on the ground and wall in the background on the left,{},cvhunter
vbse045,cvhunter1,1,1668174223067,126092.0,298241.0,108.0,2869.0,2869.0,10000.0,TEXT,JointEmbedding,CLIP: large old tree on the right with leaves on the ground and white wall in the background on the left,{},cvhunter
vbse045,cvhunter1,1,1668174223940,126965.0,298241.0,108.0,2869.0,2869.0,10000.0,TEXT,JointEmbedding,CLIP: large old tree on the right with leaves on the ground and white wall in the background on the left,{},cvhunter
vbse045,cvhunter1,1,1668174241978,145003.0,298241.0,116.0,1691.0,1691.0,10000.0,TEXT,JointEmbedding,CLIP: large old tree on the right with brown leaves on the ground and white wall in the background on the left,{},cvhunter
vbse045,cvhunter1,1,1668174242773,145798.0,298241.0,116.0,1691.0,1691.0,10000.0,TEXT,JointEmbedding,CLIP: large old tree on the right with brown leaves on the ground and white wall in the background on the left,{},cvhunter
vbse045,cvhunter1,1,1668174266325,169350.0,298241.0,76.0,1549.0,1549.0,10000.0,TEXT,JointEmbedding,CLIP: large old tree on the right with brown leaves on the ground and white wall on the left,{},cvhunter
vbse045,cvhunter1,1,1668174267169,170194.0,298241.0,76.0,1549.0,1549.0,10000.0,TEXT,JointEmbedding,CLIP: large old tree on the right with brown leaves on the ground and white wall on the left,{},cvhunter
vbse045,cvhunter1,1,1668174281856,184881.0,298241.0,21.0,275.0,275.0,10000.0,TEXT,JointEmbedding,CLIP: large old tree on the right with brown leaves on the ground,{},cvhunter
vbse045,cvhunter1,1,1668174282637,185662.0,298241.0,21.0,275.0,275.0,10000.0,TEXT,JointEmbedding,CLIP: large old tree on the right with brown leaves on the ground,{},cvhunter
vbse045,cvhunter1,1,1668174294545,197570.0,298241.0,42.0,1365.0,1365.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree with lots of leaves on the ground.,{},cvhunter
vbse045,cvhunter1,1,1668174295348,198373.0,298241.0,42.0,1365.0,1365.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree with lots of leaves on the ground.,{},cvhunter
vbse045,cvhunter1,1,1668174356769,259794.0,298241.0,68.0,741.0,741.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree with brown leaves on the ground,{},cvhunter
vbse045,cvhunter1,1,1668174357557,260582.0,298241.0,68.0,741.0,741.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree with brown leaves on the ground,{},cvhunter
vbse045,cvhunter1,1,1668174373205,276230.0,298241.0,3.0,493.0,493.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree in the middle of garden with brown leaves on the ground,{},cvhunter
vbse045,cvhunter1,1,1668174374022,277047.0,298241.0,3.0,493.0,493.0,10000.0,TEXT,JointEmbedding,CLIP: Zoom-in to a large old tree in the middle of garden with brown leaves on the ground,{},cvhunter
vbse046,cvhunter1,1,1668174479474,5401.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a singer of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter1,1,1668174480272,6199.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a singer of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter1,1,1668174529298,55225.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a singer with brown hair of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter1,1,1668174530009,55936.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a singer with brown hair of whom you cannot see the mouth.,{},cvhunter
vbse046,cvhunter1,1,1668174538104,64031.0,,7038.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a singer with brown hair of whom you cannot see the mouth. Light background,{},cvhunter
vbse046,cvhunter1,1,1668174538755,64682.0,,7038.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a singer with brown hair of whom you cannot see the mouth. Light background,{},cvhunter
vbse046,cvhunter1,1,1668174563402,89329.0,,679.0,3439.0,3439.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a singer with brown hair and crying eyes of whom you cannot see the mouth. Light background,{},cvhunter
vbse046,cvhunter1,1,1668174564126,90053.0,,679.0,3439.0,3439.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a singer with brown hair and crying eyes of whom you cannot see the mouth. Light background,{},cvhunter
vbse046,cvhunter1,1,1668174571436,97363.0,,656.0,3264.0,3264.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a male singer with brown hair and crying eyes of whom you cannot see the mouth. Light background,{},cvhunter
vbse046,cvhunter1,1,1668174572110,98037.0,,656.0,3264.0,3264.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a male singer with brown hair and crying eyes of whom you cannot see the mouth. Light background,{},cvhunter
vbse046,cvhunter1,1,1668174598666,124593.0,,2275.0,8479.0,8479.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a male singer with brown hair and crying eyes of whom you cannot see the mouth,{},cvhunter
vbse046,cvhunter1,1,1668174599398,125325.0,,2275.0,8479.0,8479.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a male singer with brown hair and crying eyes of whom you cannot see the mouth,{},cvhunter
vbse046,cvhunter1,1,1668174633879,159806.0,,3106.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Male singer with brown curly hair and crying eyes of whom you cannot see the mouth,{},cvhunter
vbse046,cvhunter1,1,1668174634585,160512.0,,3106.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Male singer with brown curly hair and crying eyes of whom you cannot see the mouth,{},cvhunter
vbse046,cvhunter1,1,1668174665197,191124.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a singer with brown curly hair and crying eyes of whom you cannot see the mouth,{},cvhunter
vbse046,cvhunter1,1,1668174665864,191791.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a singer with brown curly hair and crying eyes of whom you cannot see the mouth,{},cvhunter
vbse046,cvhunter1,1,1668174678209,204136.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a singer with brown curly hair of whom you cannot see the mouth,{},cvhunter
vbse046,cvhunter1,1,1668174678919,204846.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a singer with brown curly hair of whom you cannot see the mouth,{},cvhunter
vbse046,cvhunter1,1,1668174690059,215986.0,,3028.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a singer with brown curly hair looking into camera,{},cvhunter
vbse046,cvhunter1,1,1668174690723,216650.0,,3028.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a singer with brown curly hair looking into camera,{},cvhunter
vbse046,cvhunter1,1,1668174713629,239556.0,,1810.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a singer with short brown curly hair looking into camera,{},cvhunter
vbse046,cvhunter1,1,1668174714341,240268.0,,1810.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a singer with short brown curly hair looking into camera,{},cvhunter
vbse046,cvhunter1,1,1668174716708,242635.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a singer with short brown hair looking into camera,{},cvhunter
vbse046,cvhunter1,1,1668174717372,243299.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a singer with short brown hair looking into camera,{},cvhunter
vbse046,cvhunter1,1,1668174721817,247744.0,,3592.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a male singer with short brown hair looking into camera,{},cvhunter
vbse046,cvhunter1,1,1668174722442,248369.0,,3592.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a male singer with short brown hair looking into camera,{},cvhunter
vbse046,cvhunter1,1,1668174744023,269950.0,,1481.0,4097.0,4097.0,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a male singer with short brown hair and crying eyes looking into camera,{},cvhunter
vbse046,cvhunter1,1,1668174744735,270662.0,,1481.0,4097.0,4097.0,10000.0,TEXT,JointEmbedding,CLIP: zoomed face of a male singer with short brown hair and crying eyes looking into camera,{},cvhunter
vbse047,cvhunter1,1,1668174961722,5517.0,50641.0,60.0,220.0,60.0,10000.0,TEXT,JointEmbedding,CLIP: A fir tree with a blurred lake in the background.,{},cvhunter
vbse047,cvhunter1,1,1668174962508,6303.0,50641.0,60.0,220.0,60.0,10000.0,TEXT,JointEmbedding,CLIP: A fir tree with a blurred lake in the background.,{},cvhunter
vbse048,cvhunter1,1,1668176180479,6098.0,62359.0,2149.0,6183.0,3820.0,10000.0,TEXT,JointEmbedding,CLIP: A zoom-in to large old mushroom-shaped trees.,{},cvhunter
vbse048,cvhunter1,1,1668176181297,6916.0,62359.0,2149.0,6183.0,3820.0,10000.0,TEXT,JointEmbedding,CLIP: A zoom-in to large old mushroom-shaped trees.,{},cvhunter
vbse048,cvhunter1,1,1668176229126,54745.0,62359.0,4.0,1083.0,326.0,10000.0,TEXT,JointEmbedding,CLIP: A zoom-in to large old cone-shaped trees.,{},cvhunter
vbse048,cvhunter1,1,1668176229851,55470.0,62359.0,4.0,1083.0,326.0,10000.0,TEXT,JointEmbedding,CLIP: A zoom-in to large old cone-shaped trees.,{},cvhunter
vbse049,cvhunter1,1,1668176386022,15315.0,37984.0,1.0,422.0,1.0,10000.0,TEXT,JointEmbedding,CLIP: A man in a white t-shirt playing guitar and singing at night in a room.,{},cvhunter
vbse049,cvhunter1,1,1668176395585,24878.0,37984.0,1.0,422.0,1.0,10000.0,TEXT,JointEmbedding,CLIP: A man in a white t-shirt playing guitar and singing at night in a room.,{},cvhunter
vbse049,cvhunter1,1,1668176396275,25568.0,37984.0,1.0,422.0,1.0,10000.0,TEXT,JointEmbedding,CLIP: A man in a white t-shirt playing guitar and singing at night in a room.,{},cvhunter
vbse050,cvhunter1,1,1668176625580,6192.0,111184.0,329.0,4298.0,4298.0,10000.0,TEXT,JointEmbedding,CLIP: A man in black clothes is introducing a camera stand.,{},cvhunter
vbse050,cvhunter1,1,1668176626300,6912.0,111184.0,329.0,4298.0,4298.0,10000.0,TEXT,JointEmbedding,CLIP: A man in black clothes is introducing a camera stand.,{},cvhunter
vbse050,cvhunter1,1,1668176672812,53424.0,111184.0,15.0,15.0,15.0,10000.0,TEXT,JointEmbedding,CLIP: A man in black clothes is introducing a camera stand in front of fridge,{},cvhunter
vbse050,cvhunter1,1,1668176673480,54092.0,111184.0,15.0,15.0,15.0,10000.0,TEXT,JointEmbedding,CLIP: A man in black clothes is introducing a camera stand in front of fridge,{},cvhunter
vbse050,cvhunter1,1,1668176682529,63141.0,111184.0,41.0,41.0,41.0,10000.0,TEXT,JointEmbedding,CLIP: A man in black clothes is introducing a camera stand in the kitchen,{},cvhunter
vbse050,cvhunter1,1,1668176683218,63830.0,111184.0,41.0,41.0,41.0,10000.0,TEXT,JointEmbedding,CLIP: A man in black clothes is introducing a camera stand in the kitchen,{},cvhunter
vbse050,cvhunter1,1,1668176690509,71121.0,111184.0,31.0,31.0,31.0,10000.0,TEXT,JointEmbedding,CLIP: A man in black clothes is introducing a camera stand in front of the fridge,{},cvhunter
vbse050,cvhunter1,1,1668176691148,71760.0,111184.0,31.0,31.0,31.0,10000.0,TEXT,JointEmbedding,CLIP: A man in black clothes is introducing a camera stand in front of the fridge,{},cvhunter
vbse051,cvhunter1,1,1668176825523,7662.0,,652.0,5399.0,5399.0,10000.0,TEXT,JointEmbedding,CLIP: A man is setting up a starting ramp for a model airplane.,{},cvhunter
vbse051,cvhunter1,1,1668176826404,8543.0,,652.0,5399.0,5399.0,10000.0,TEXT,JointEmbedding,CLIP: A man is setting up a starting ramp for a model airplane.,{},cvhunter
vbse051,cvhunter1,1,1668176870913,53052.0,,525.0,8213.0,7154.0,10000.0,TEXT,JointEmbedding,CLIP: A man in green jacket is setting up a starting ramp for a model airplane.,{},cvhunter
vbse051,cvhunter1,1,1668176871589,53728.0,,525.0,8213.0,7154.0,10000.0,TEXT,JointEmbedding,CLIP: A man in green jacket is setting up a starting ramp for a model airplane.,{},cvhunter
vbse051,cvhunter1,1,1668176875056,57195.0,,733.0,9239.0,9239.0,10000.0,TEXT,JointEmbedding,CLIP: man in green jacket is setting up a starting ramp for a model airplane.,{},cvhunter
vbse051,cvhunter1,1,1668176875706,57845.0,,733.0,9239.0,9239.0,10000.0,TEXT,JointEmbedding,CLIP: man in green jacket is setting up a starting ramp for a model airplane.,{},cvhunter
vbse051,cvhunter1,1,1668176883562,65701.0,,299.0,5907.0,5907.0,10000.0,TEXT,JointEmbedding,CLIP: man in green jacket is setting up a starting black ramp for a model airplane.,{},cvhunter
vbse051,cvhunter1,1,1668176884243,66382.0,,299.0,5907.0,5907.0,10000.0,TEXT,JointEmbedding,CLIP: man in green jacket is setting up a starting black ramp for a model airplane.,{},cvhunter
vbse051,cvhunter1,1,1668176933440,115579.0,,246.0,7063.0,2225.0,10000.0,TEXT,JointEmbedding,CLIP: man in green jacket setting up a starting black ramp for a small airplane,{},cvhunter
vbse051,cvhunter1,1,1668176934258,116397.0,,246.0,7063.0,2225.0,10000.0,TEXT,JointEmbedding,CLIP: man in green jacket setting up a starting black ramp for a small airplane,{},cvhunter
vbse051,cvhunter1,1,1668176952897,135036.0,,280.0,5591.0,4419.0,10000.0,TEXT,JointEmbedding,CLIP: man in green jacket and jeans setting up a starting black ramp for a small airplane,{},cvhunter
vbse051,cvhunter1,1,1668176953621,135760.0,,280.0,5591.0,4419.0,10000.0,TEXT,JointEmbedding,CLIP: man in green jacket and jeans setting up a starting black ramp for a small airplane,{},cvhunter
vbse051,cvhunter1,1,1668176983471,165610.0,,314.0,3648.0,3648.0,10000.0,TEXT,JointEmbedding,CLIP: man in jacket and jeans setting up a starting black ramp for a small airplane,{},cvhunter
vbse051,cvhunter1,1,1668176984287,166426.0,,314.0,3648.0,3648.0,10000.0,TEXT,JointEmbedding,CLIP: man in jacket and jeans setting up a starting black ramp for a small airplane,{},cvhunter
vbse051,cvhunter1,1,1668176991131,173270.0,,568.0,5338.0,4559.0,10000.0,TEXT,JointEmbedding,CLIP: man in jacket and jeans setting up a starting ramp for a small airplane,{},cvhunter
vbse051,cvhunter1,1,1668176991899,174038.0,,568.0,5338.0,4559.0,10000.0,TEXT,JointEmbedding,CLIP: man in jacket and jeans setting up a starting ramp for a small airplane,{},cvhunter
vbse051,cvhunter1,1,1668176999581,181720.0,,938.0,8625.0,8625.0,10000.0,TEXT,JointEmbedding,CLIP: man in jacket and jeans holding a black ramp for a small airplane,{},cvhunter
vbse051,cvhunter1,1,1668177000311,182450.0,,938.0,8625.0,8625.0,10000.0,TEXT,JointEmbedding,CLIP: man in jacket and jeans holding a black ramp for a small airplane,{},cvhunter
vbse051,cvhunter1,1,1668177010735,192874.0,,1466.0,6217.0,6217.0,10000.0,TEXT,JointEmbedding,CLIP: man in jacket and jeans holding a black ramp for a small airplane with red,{},cvhunter
vbse051,cvhunter1,1,1668177011456,193595.0,,1466.0,6217.0,6217.0,10000.0,TEXT,JointEmbedding,CLIP: man in jacket and jeans holding a black ramp for a small airplane with red,{},cvhunter
vbse051,cvhunter1,1,1668177026438,208577.0,,499.0,499.0,499.0,10000.0,TEXT,JointEmbedding,CLIP: man in jacket and jeans holding a black ramp for a model airplane with red,{},cvhunter
vbse051,cvhunter1,1,1668177027123,209262.0,,499.0,499.0,499.0,10000.0,TEXT,JointEmbedding,CLIP: man in jacket and jeans holding a black ramp for a model airplane with red,{},cvhunter
vbse051,cvhunter1,1,1668177051010,233149.0,,253.0,253.0,253.0,10000.0,TEXT,JointEmbedding,CLIP: man on grass in jacket and jeans holding a black ramp for a model airplane with red,{},cvhunter
vbse051,cvhunter1,1,1668177051786,233925.0,,253.0,253.0,253.0,10000.0,TEXT,JointEmbedding,CLIP: man on grass in jacket and jeans holding a black ramp for a model airplane with red,{},cvhunter
vbse051,cvhunter1,1,1668177117340,299479.0,,1505.0,1505.0,1505.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: man on grass in jacket and jeans holding a black ramp > model airplane with red,{},cvhunter
vbse052,cvhunter1,1,1668177146399,6794.0,137524.0,20.0,26.0,26.0,10000.0,TEXT,JointEmbedding,CLIP: Buildings carved into large rocks.,{},cvhunter
vbse052,cvhunter1,1,1668177147433,7828.0,137524.0,20.0,26.0,26.0,10000.0,TEXT,JointEmbedding,CLIP: Buildings carved into large rocks.,{},cvhunter
vbse052,cvhunter1,1,1668177193258,53653.0,137524.0,6.0,6.0,6.0,10000.0,TEXT,JointEmbedding,CLIP: Buildings carved into large rocks entrance,{},cvhunter
vbse052,cvhunter1,1,1668177193928,54323.0,137524.0,6.0,6.0,6.0,10000.0,TEXT,JointEmbedding,CLIP: Buildings carved into large rocks entrance,{},cvhunter
vbse052,cvhunter1,1,1668177209763,70158.0,137524.0,3.0,3.0,3.0,10000.0,TEXT,JointEmbedding,CLIP: Buildings carved into large rocks entrance with pillar,{},cvhunter
vbse052,cvhunter1,1,1668177210442,70837.0,137524.0,3.0,3.0,3.0,10000.0,TEXT,JointEmbedding,CLIP: Buildings carved into large rocks entrance with pillar,{},cvhunter
vbse052,cvhunter1,1,1668177231048,91443.0,137524.0,50.0,54.0,50.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 1756:5940_8809:1088_6838:4256_14080:4248_7384:15481_2499:32781_759:3600_1284:6818_5353:11962_2697:6953_| group:1|759:1494_759:856_14080:4301_14123:3812_759:950_759:500_,{},cvhunter
vbse052,cvhunter1,1,1668177258169,118564.0,137524.0,2.0,2.0,2.0,10000.0,TEXT,JointEmbedding,CLIP: Pillar entrance into buildings carved into large rocks,{},cvhunter
vbse052,cvhunter1,1,1668177258852,119247.0,137524.0,2.0,2.0,2.0,10000.0,TEXT,JointEmbedding,CLIP: Pillar entrance into buildings carved into large rocks,{},cvhunter
vbse053,cvhunter1,1,1668177346306,5001.0,63671.0,226.0,2404.0,277.0,2900.0,TEXT,JointEmbedding,CLIP: A group of rappers singing and dancing outside.,{},cvhunter
vbse053,cvhunter1,1,1668177347037,5732.0,63671.0,226.0,2404.0,277.0,2900.0,TEXT,JointEmbedding,CLIP: A group of rappers singing and dancing outside.,{},cvhunter
vbse053,cvhunter1,1,1668177397984,56679.0,63671.0,3.0,3.0,3.0,9430.0,TEXT,JointEmbedding,Temporal CLIP: money on ground > group of rappers singing and dancing outside.,{},cvhunter
vbse053,cvhunter1,1,1668177398976,57671.0,63671.0,3.0,3.0,3.0,9430.0,TEXT,JointEmbedding,Temporal CLIP: money on ground > group of rappers singing and dancing outside.,{},cvhunter
vbse054,cvhunter1,1,1668177663907,7319.0,,4875.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race.,{},cvhunter
vbse054,cvhunter1,1,1668177664900,8312.0,,4875.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race.,{},cvhunter
vbse054,cvhunter1,1,1668177708513,51925.0,,1052.0,inf,5871.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race orange sleeves,{},cvhunter
vbse054,cvhunter1,1,1668177709244,52656.0,,1052.0,inf,5871.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race orange sleeves,{},cvhunter
vbse054,cvhunter1,1,1668177722485,65897.0,,672.0,inf,1699.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race with person having orange sleeves,{},cvhunter
vbse054,cvhunter1,1,1668177723323,66735.0,,672.0,inf,1699.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race with person having orange sleeves,{},cvhunter
vbse054,cvhunter1,1,1668177730517,73929.0,,2386.0,inf,3167.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race with person having orange sleeves. Mobile phone in the middle,{},cvhunter
vbse054,cvhunter1,1,1668177731217,74629.0,,2386.0,inf,3167.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race with person having orange sleeves. Mobile phone in the middle,{},cvhunter
vbse054,cvhunter1,1,1668177757804,101216.0,,656.0,8999.0,2939.0,10000.0,TEXT,JointEmbedding,CLIP: person with orange sleeves during mountainbike downhill race ,{},cvhunter
vbse054,cvhunter1,1,1668177758534,101946.0,,656.0,8999.0,2939.0,10000.0,TEXT,JointEmbedding,CLIP: person with orange sleeves during mountainbike downhill race ,{},cvhunter
vbse054,cvhunter1,1,1668177803714,147126.0,,2106.0,inf,2106.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Person has orange jacket,{},cvhunter
vbse054,cvhunter1,1,1668177804488,147900.0,,2106.0,inf,2106.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Person has orange jacket,{},cvhunter
vbse054,cvhunter1,1,1668177819983,163395.0,,4434.0,inf,4666.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Red bike,{},cvhunter
vbse054,cvhunter1,1,1668177820700,164112.0,,4434.0,inf,4666.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Red bike,{},cvhunter
vbse054,cvhunter1,1,1668177854604,198016.0,,9691.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Red white bike,{},cvhunter
vbse054,cvhunter1,1,1668177855378,198790.0,,9691.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Red white bike,{},cvhunter
vbse054,cvhunter1,1,1668177858786,202198.0,,5965.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Red white bike with gps,{},cvhunter
vbse054,cvhunter1,1,1668177859561,202973.0,,5965.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Red white bike with gps,{},cvhunter
vbse054,cvhunter1,1,1668177866478,209890.0,,2055.0,6361.0,3758.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Red bike with gps,{},cvhunter
vbse054,cvhunter1,1,1668177867219,210631.0,,2055.0,6361.0,3758.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Red bike with gps,{},cvhunter
vbse054,cvhunter1,1,1668177901578,244990.0,,674.0,4949.0,1884.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Man on Red bike with gps and orange sleeves,{},cvhunter
vbse054,cvhunter1,1,1668177902351,245763.0,,674.0,4949.0,1884.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Man on Red bike with gps and orange sleeves,{},cvhunter
vbse054,cvhunter1,1,1668177915633,259045.0,,inf,inf,inf,10000.0,IMAGE,feedbackModel,Bayes CLIP 2841:8856_11225:19905_2657:11724_11906:62398_5553:8388_11906:81084_2113:7013_14467:7920_14467:5672_14467:9156_| group:1|12979:6906_12979:6926_12979:6956_12979:7151_12979:6996_12979:4341_,{},cvhunter
vbse054,cvhunter1,1,1668177943511,286923.0,,693.0,5711.0,2581.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Man on Red bike with gps and orange sleeves and white stripe,{},cvhunter
vbse054,cvhunter1,1,1668177944318,287730.0,,693.0,5711.0,2581.0,10000.0,TEXT,JointEmbedding,CLIP: First-person view of a mountainbike downhill race. Man on Red bike with gps and orange sleeves and white stripe,{},cvhunter
vbse055,cvhunter1,1,1668177990540,6629.0,74117.0,5.0,inf,521.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a diving duck.,{},cvhunter
vbse055,cvhunter1,1,1668177991371,7460.0,74117.0,5.0,inf,521.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a diving duck.,{},cvhunter
vbse056,cvhunter1,1,1668178327663,5963.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Two sisters sitting at a small table and introducing theirselves.,{},cvhunter
vbse056,cvhunter1,1,1668178328388,6688.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Two sisters sitting at a small table and introducing theirselves.,{},cvhunter
vbse056,cvhunter1,1,1668178375768,54068.0,,609.0,inf,609.0,10000.0,TEXT,JointEmbedding,CLIP: Two woman sitting at a small table and introducing theirselves in front of whiteboard,{},cvhunter
vbse056,cvhunter1,1,1668178376492,54792.0,,609.0,inf,609.0,10000.0,TEXT,JointEmbedding,CLIP: Two woman sitting at a small table and introducing theirselves in front of whiteboard,{},cvhunter
vbse056,cvhunter1,1,1668178385377,63677.0,,7661.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Two woman sitting at a small table and introducing theirselves in front of drawing,{},cvhunter
vbse056,cvhunter1,1,1668178386062,64362.0,,7661.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Two woman sitting at a small table and introducing theirselves in front of drawing,{},cvhunter
vbse056,cvhunter1,1,1668178399265,77565.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: twins sitting at a small table and introducing theirselves in front of drawing,{},cvhunter
