task,team,user,timestamp,elapsed_since_task_start_ms,correct_submission_time_ms,rank_video,rank_shot_margin_0,rank_shot_margin_5,max_rank,category,type,value,additionals,teamFamily
vbse054,cvhunter2,2,1668177838907,182319.0,283445.0,5837.0,inf,inf,10000.0,IMAGE,feedbackModel,Bayes CLIP 12192:2015_14467:7590_12192:2458_12192:757_12192:5035_11255:14425_12192:3364_11255:8200_11255:7469_14796:4555_| group:1|14467:682_14467:3671_14467:6196_10236:4522_,{},cvhunter
vbse054,cvhunter2,2,1668177875806,219218.0,283445.0,138.0,1922.0,1456.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 14467:1034_14467:2772_14467:1191_14467:5102_14467:6159_14467:322_14467:7013_14467:704_14467:8796_14467:1918_| group:1|8358:5807_6860:5468_9465:3269_9465:3700_,{},cvhunter
vbse055,cvhunter2,2,1668177990806,6895.0,31948.0,5.0,inf,521.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a diving duck.,{},cvhunter
vbse055,cvhunter2,2,1668177991620,7709.0,31948.0,5.0,inf,521.0,10000.0,TEXT,JointEmbedding,CLIP: Close-up of a diving duck.,{},cvhunter
vbse056,cvhunter2,2,1668178328763,7063.0,143357.0,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Two sisters sitting at a small table and introducing theirselves.,{},cvhunter
vbse056,cvhunter2,2,1668178329526,7826.0,143357.0,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Two sisters sitting at a small table and introducing theirselves.,{},cvhunter
vbse056,cvhunter2,2,1668178369437,47737.0,143357.0,322.0,inf,676.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 11664:5422_7754:13475_1334:1056_9557:318_1909:15406_15801:3632_13712:2419_4823:9066_14702:10557_13259:4406_| group:1|15009:6996_11039:6216_11039:6186_12003:2431_,{},cvhunter
vbse056,cvhunter2,2,1668178393098,71398.0,143357.0,2138.0,inf,3684.0,10000.0,TEXT,JointEmbedding,CLIP: Two sisters sitting at a small table and introducing theirselves before white wall,{},cvhunter
vbse056,cvhunter2,2,1668178393782,72082.0,143357.0,2138.0,inf,3684.0,10000.0,TEXT,JointEmbedding,CLIP: Two sisters sitting at a small table and introducing theirselves before white wall,{},cvhunter
vbse056,cvhunter2,2,1668178399054,77354.0,143357.0,inf,inf,inf,10000.0,IMAGE,JointEmbedding,12526:3799 : rows=True,{},cvhunter
vbse056,cvhunter2,2,1668178404252,82552.0,143357.0,inf,inf,inf,1736.0,IMAGE,JointEmbedding,14485:1199 : rows=True,{},cvhunter
vbse056,cvhunter2,2,1668178423340,101640.0,143357.0,1664.0,inf,1664.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 1512:15944_1073:556_7541:22444_15889:7118_2086:2058_9557:318_5252:4316_10482:6683_7754:13738_896:3649_| group:1|12526:3799_14485:1199_11122:2950_,{},cvhunter
vbse056,cvhunter2,2,1668178435677,113977.0,143357.0,3884.0,inf,5822.0,10000.0,TEXT,JointEmbedding,CLIP: Two sisters sitting at a small table and introducing theirselves before white and black wall,{},cvhunter
vbse056,cvhunter2,2,1668178436363,114663.0,143357.0,3884.0,inf,5822.0,10000.0,TEXT,JointEmbedding,CLIP: Two sisters sitting at a small table and introducing theirselves before white and black wall,{},cvhunter
vbse056,cvhunter2,2,1668178444501,122801.0,143357.0,2.0,inf,37.0,10000.0,TEXT,JointEmbedding,CLIP: Two redhead sisters sitting at a small table and introducing theirselves before white and black wall,{},cvhunter
vbse056,cvhunter2,2,1668178445146,123446.0,143357.0,2.0,inf,37.0,10000.0,TEXT,JointEmbedding,CLIP: Two redhead sisters sitting at a small table and introducing theirselves before white and black wall,{},cvhunter
vbse057,cvhunter2,2,1668178657721,8878.0,,inf,inf,inf,6037.0,TEXT,JointEmbedding,CLIP: Extremely zoomed recording of some written content.,{},cvhunter
vbse057,cvhunter2,2,1668178658704,9861.0,,inf,inf,inf,6037.0,TEXT,JointEmbedding,CLIP: Extremely zoomed recording of some written content.,{},cvhunter
vbse057,cvhunter2,2,1668178686676,37833.0,,inf,inf,inf,10000.0,IMAGE,feedbackModel,Bayes CLIP 13515:15517_16107:29535_14885:5131_4852:71491_6079:4501_7876:2817_16851:26122_7563:1900_10348:6653_8531:9568_| group:1|3321:5125_3321:5117_,{},cvhunter
vbse057,cvhunter2,2,1668178707755,58912.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Extremely zoomed recording of some black written content.,{},cvhunter
vbse057,cvhunter2,2,1668178708562,59719.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Extremely zoomed recording of some black written content.,{},cvhunter
vbse057,cvhunter2,2,1668178713570,64727.0,,3847.0,inf,inf,9534.0,IMAGE,JointEmbedding,13071:5062 : rows=True,{},cvhunter
vbse057,cvhunter2,2,1668178736559,87716.0,,2202.0,inf,inf,3257.0,IMAGE,JointEmbedding,15039:1918 : rows=True,{},cvhunter
vbse057,cvhunter2,2,1668178741325,92482.0,,6108.0,inf,inf,10000.0,IMAGE,JointEmbedding,15039:1858 : rows=True,{},cvhunter
vbse057,cvhunter2,2,1668178755131,106288.0,,inf,inf,inf,10000.0,IMAGE,feedbackModel,Bayes CLIP 13845:41801_14885:5131_13071:4612_7876:8362_13515:15517_11546:21601_7876:1648_5582:3512_10496:30532_6351:2444_| group:1|15039:1918_3321:5117_,{},cvhunter
vbse057,cvhunter2,2,1668178767577,118734.0,,inf,inf,inf,10000.0,IMAGE,feedbackModel,Bayes CLIP 15039:1918_306:6661_2753:5531_16107:39530_1116:1918_15417:14888_2187:1798_16107:45974_705:4968_1257:6_| group:1|15039:12138_3321:5102_16107:53069_,{},cvhunter
vbse057,cvhunter2,2,1668178771495,122652.0,,inf,inf,inf,3973.0,IMAGE,JointEmbedding,16107:53069 : rows=True,{},cvhunter
vbse057,cvhunter2,2,1668178799959,151116.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Extremely zoomed recording of some black chinese,{},cvhunter
vbse057,cvhunter2,2,1668178800850,152007.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Extremely zoomed recording of some black chinese,{},cvhunter
vbse057,cvhunter2,2,1668178807231,158388.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Extremely zoomed recording of some black chinese words,{},cvhunter
vbse057,cvhunter2,2,1668178807938,159095.0,,inf,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: Extremely zoomed recording of some black chinese words,{},cvhunter
vbse057,cvhunter2,2,1668178811280,162437.0,,3258.0,inf,4705.0,10000.0,IMAGE,JointEmbedding,11794:16169 : rows=True,{},cvhunter
vbse057,cvhunter2,2,1668178817611,168768.0,,610.0,inf,inf,3248.0,IMAGE,JointEmbedding,15985:1896 : rows=True,{},cvhunter
vbse057,cvhunter2,2,1668178826268,177425.0,,inf,inf,inf,378.0,IMAGE,JointEmbedding,4563:3094 : rows=True,{},cvhunter
vbse057,cvhunter2,2,1668178850840,201997.0,,inf,inf,inf,159.0,IMAGE,JointEmbedding,14103:3724 : rows=True,{},cvhunter
vbse057,cvhunter2,2,1668178861979,213136.0,,inf,inf,inf,1187.0,IMAGE,JointEmbedding,7252:7920 : rows=True,{},cvhunter
vbse057,cvhunter2,2,1668178868796,219953.0,,inf,inf,inf,581.0,IMAGE,JointEmbedding,4563:3175 : rows=True,{},cvhunter
vbse057,cvhunter2,2,1668178913213,264370.0,,1922.0,inf,7697.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 11794:16154_6583:3154_10136:1862_11848:6519_15985:7552_6583:2240_11794:16296_7916:42040_4703:25587_10930:1281_| group:1|15985:6414_4563:4144_,{},cvhunter
vbse058,cvhunter2,2,1668178992083,7983.0,168386.0,16.0,26.0,24.0,10000.0,TEXT,JointEmbedding,CLIP: A freestyle downhill skier jumping down rocks between trees.,{},cvhunter
vbse058,cvhunter2,2,1668178992973,8873.0,168386.0,16.0,26.0,24.0,10000.0,TEXT,JointEmbedding,CLIP: A freestyle downhill skier jumping down rocks between trees.,{},cvhunter
vbse058,cvhunter2,2,1668179042657,58557.0,168386.0,1.0,1.0,1.0,10000.0,TEXT,JointEmbedding,CLIP: A freestyle downhill skier with blue trousers jumping down rocks between trees.,{},cvhunter
vbse058,cvhunter2,2,1668179043508,59408.0,168386.0,1.0,1.0,1.0,10000.0,TEXT,JointEmbedding,CLIP: A freestyle downhill skier with blue trousers jumping down rocks between trees.,{},cvhunter
vbse058,cvhunter2,2,1668179072126,88026.0,168386.0,9.0,9.0,9.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 2249:2488_425:1244_4164:8456_10595:4019_1237:5056_13495:3581_425:8925_4341:1480_425:5994_4341:15217_| group:1|13881:1851_13881:1948_,{},cvhunter
vbse058,cvhunter2,2,1668179115695,131595.0,168386.0,9.0,9.0,9.0,10000.0,IMAGE,feedbackModel,Bayes CLIP 13881:1851_11558:4923_3555:3255_13881:3514_1632:2769_3732:3090_8466:20070_11558:3349_8466:7836_13317:12725_| group:1|7594:1289_16243:562_8466:7068_,{},cvhunter
vbse059,cvhunter2,2,1668179395471,7168.0,,125.0,531.0,531.0,10000.0,TEXT,JointEmbedding,CLIP: A skier flying down a mountain with a parachute.,{},cvhunter
vbse059,cvhunter2,2,1668179396335,8032.0,,125.0,531.0,531.0,10000.0,TEXT,JointEmbedding,CLIP: A skier flying down a mountain with a parachute.,{},cvhunter
vbse059,cvhunter2,2,1668179453581,65278.0,,292.0,2971.0,1577.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: A skier flying down a mountain with a parachute. > ski,{},cvhunter
vbse059,cvhunter2,2,1668179454738,66435.0,,292.0,2971.0,1577.0,10000.0,TEXT,JointEmbedding,Temporal CLIP: A skier flying down a mountain with a parachute. > ski,{},cvhunter
vbse059,cvhunter2,2,1668179479859,91556.0,,232.0,362.0,362.0,10000.0,IMAGE,feedbackModel,Temporal Bayes CLIP 4341:19010_10793:42656_15913:532_7769:8392_10793:41450_4164:24456_4341:14570_4341:5972_4341:17099_4341:23250_| group:1|10099:19562_| group:2|4164:14700_,{},cvhunter
vbse060,cvhunter2,2,1668179733177,6964.0,67402.0,8459.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: A crowd of people sitting in a cinema / theatre.,{},cvhunter
vbse060,cvhunter2,2,1668179733895,7682.0,67402.0,8459.0,inf,inf,10000.0,TEXT,JointEmbedding,CLIP: A crowd of people sitting in a cinema / theatre.,{},cvhunter
vbse060,cvhunter2,2,1668179774713,48500.0,67402.0,44.0,89.0,89.0,10000.0,TEXT,JointEmbedding,CLIP: A crowd of people sitting in a cinema.,{},cvhunter
vbse060,cvhunter2,2,1668179775575,49362.0,67402.0,44.0,89.0,89.0,10000.0,TEXT,JointEmbedding,CLIP: A crowd of people sitting in a cinema.,{},cvhunter
